time,close
949366800,0.2679
951872400,0.34749999999999925
954720000,0.35499999999999954
957139200,0.46030000000000015
959817600,0.8226999999999993
962582400,1.0501999999999994
965088000,0.5304000000000002
967766400,0.5077999999999996
970444800,0.6083999999999987
973040400,0.7968000000000002
975632400,0.7075999999999993
978310800,0.6967999999999996
980989200,0.5884999999999998
983408400,0.7549999999999999
986169600,0.6573999999999991
988675200,0.8801999999999994
991353600,0.7115
994032000,0.7408999999999999
996624000,0.6821999999999999
999475200,0.7237
1001894400,0.9033999999999995
1004576400,0.7134
1007341200,0.6087000000000007
1009846800,0.6825000000000001
1012525200,0.5960000000000001
1014944400,0.6153999999999993
1017622800,0.6190999999999995
1020211200,0.6797999999999993
1023062400,0.6612999999999998
1025481600,0.552999999999999
1028160000,0.5761000000000003
1030924800,0.5122
1033430400,0.47079999999999966
1036112400,0.40000000000000036
1038790800,0.3790999999999993
1041382800,0.37370000000000037
1044234000,0.4276
1046653200,0.3875000000000002
1049158800,0.3945999999999996
1051747200,0.36709999999999976
1054512000,0.46340000000000003
1057017600,0.4330999999999996
1059696000,0.4394
1062374400,0.35770000000000035
1064966400,0.399
1067821200,0.4433000000000007
1070240400,0.4925999999999986
1072918800,0.6478999999999999
1075683600,0.559099999999999
1078102800,0.5099
1080781200,0.48279999999999923
1083542400,0.5510999999999999
1086048000,0.5171999999999999
1088640000,0.42379999999999907
1091404800,0.4859
1093996800,0.524799999999999
1096588800,0.41579999999999995
1099270800,0.35269999999999957
1101862800,0.4003999999999994
1104714000,0.36569999999999947
1107219600,0.39869999999999983
1109638800,0.35799999999999876
1112317200,0.487099999999999
1114992000,0.4673999999999996
1117584000,0.5370000000000008
1120176000,0.5145999999999997
1122854400,0.6036999999999999
1125532800,0.6508000000000003
1128297600,0.48799999999999955
1130806800,0.5480999999999998
1133398800,0.5926
1136163600,0.5859999999999994
1138755600,0.5708999999999991
1141174800,0.6330999999999998
1144022400,0.6405999999999992
1146441600,0.7653999999999996
1149120000,0.7786999999999997
1151884800,0.7499000000000002
1154390400,0.8246999999999991
1157068800,0.7884000000000002
1159747200,0.6799999999999997
1162342800,0.7151999999999994
1164934800,0.6263000000000005
1167613200,0.5952000000000002
1170291600,0.5839999999999996
1172710800,0.6199000000000003
1175472000,0.6583000000000006
1177977600,0.6373999999999995
1180656000,0.6435999999999975
1183334400,0.6539999999999999
1185926400,0.6624999999999996
1188777600,0.6914999999999996
1191196800,0.5478000000000005
1193875200,0.7169999999999987
1196643600,0.7241999999999997
1199149200,0.6772000000000009
1201827600,0.6135999999999964
1204506000,0.780899999999999
1207008000,0.8046999999999986
1209600000,0.6221000000000014
1212364800,0.7765000000000004
1214870400,0.766
1217548800,0.5980000000000008
1220227200,0.7127999999999997
1222819200,0.3719999999999999
1225674000,0.3835999999999995
1228093200,0.49160000000000004
1230771600,0.6422999999999988
1233536400,0.6376999999999988
1235955600,0.6748000000000012
1238544000,0.7370999999999981
1241136000,0.8704999999999998
1243814400,0.8775999999999993
1246406400,0.7289999999999992
1249257600,0.6660000000000004
1251763200,0.7873000000000001
1254355200,0.7729999999999997
1257123600,0.7931999999999988
1259629200,0.7350000000000012
1262480400,0.8600999999999992
1264986000,0.6969999999999992
1267405200,0.6517
1270080000,0.740499999999999
1272844800,0.7766000000000002
1275350400,0.7705000000000002
1277942400,0.790499999999998
1280707200,0.7998999999999992
1283299200,0.6441999999999997
1285891200,0.49239999999999995
1288569600,0.6753999999999998
1291165200,0.6165000000000003
1294016400,0.6033999999999988
1296522000,0.6205999999999996
1298941200,0.518699999999999
1301616000,0.5030000000000001
1304294400,0.4905000000000008
1306886400,0.5162999999999993
1309478400,0.5283999999999995
1312156800,0.4542999999999999
1314835200,0.5223000000000013
1317600000,0.410400000000001
1320105600,0.5609000000000002
1322701200,0.5769000000000002
1325552400,0.6303000000000001
1328058000,0.5554999999999986
1330563600,0.5823999999999998
1333324800,0.5814999999999984
1335830400,0.6910000000000007
1338508800,0.6494999999999997
1341187200,0.3539999999999992
1343779200,0.44859999999999545
1346716800,0.4943999999999953
1349049600,0.638499999999997
1351728000,0.6516999999999982
1354496400,0.5987999999999989
1357088400,0.5103999999999989
1359680400,0.46389999999999887
1362099600,0.3658000000000001
1364774400,0.5432000000000006
1367366400,0.06020000000000003
1370217600,0.6711999999999989
1372636800,0.6689000000000007
1375315200,0.6182999999999996
1378166400,0.6122999999999976
1380585600,0.7629999999999999
1383264000,0.6908000000000012
1385946000,0.5533000000000001
1388624400,0.6871000000000009
1391389200,0.5262999999999991
1393808400,0.35079999999999956
1396310400,0.36600000000000144
1398902400,0.3069000000000006
1401667200,0.8167999999999989
1404172800,0.8575999999999979
1406851200,1.0082999999999984
1409616000,1.0039999999999978
1412121600,1.8934999999999995
1414976400,1.4505
1417395600,0.9476000000000013
1420160400,0.9477999999999991
1422838800,0.8397999999999985
1425258000,0.7999999999999989
1427846400,0.6757000000000009
1430438400,1.0517000000000003
1433116800,0.9739999999999984
1435708800,1.0661999999999985
1438560000,1.0810999999999993
1441065600,0.8854000000000006
1443657600,0.9412999999999982
1446426000,0.7027999999999999
1448931600,0.5809999999999995
1451869200,0.5670999999999982
1454288400,0.5607000000000006
1456794000,0.6032999999999991
1459468800,0.7134999999999998
1462147200,1.4403999999999986
1464739200,0.8171999999999979
1467331200,1.0129000000000001
1470009600,0.9330999999999996
1472688000,0.7296000000000014
1475452800,0.7054000000000009
1477958400,0.7490000000000006
1480554000,0.7378
1483405200,0.8397000000000006
1485910800,0.775599999999999
1488330000,0.8205999999999989
1491177600,0.8732000000000006
1493596800,0.845600000000001
1496275200,0.9663000000000004
1499040000,0.9505999999999997
1501545600,0.9930999999999983
1504224000,0.8753000000000011
1506902400,0.8346
1509494400,1.0489999999999995
1512090000,1.0107
1514854800,1.1118000000000006
1517446800,1.6736999999999984
1519866000,1.5062000000000015
1522627200,1.546800000000001
1525132800,1.4947999999999997
1527811200,1.7291999999999987
1530489600,1.5437999999999992
1533081600,1.4880999999999975
1536019200,1.5319000000000003
1538352000,1.3054999999999986
1541030400,0.9701000000000004
1543798800,0.9313000000000002
1546390800,0.9862000000000002
1548982800,0.9570000000000007
1551402000,1.0201000000000011
1554076800,1.1290000000000013
1556668800,1.3260000000000005
1559520000,1.045099999999998
1561939200,1.0091
1564617600,0.9756999999999998
1567468800,0.7607999999999997
1569888000,0.7567999999999984
1572566400,1.0444999999999993
1575248400,0.9731000000000005
1577926800,0.9703999999999997
1580691600,0.9504999999999999
1583110800,1.1841000000000008
1585699200,0.8657000000000004
1588291200,0.8346999999999998
1590969600,0.8563999999999989
1593561600,0.9991999999999983
1596412800,0.9545999999999992
1598918400,0.9509000000000007
1601510400,1.463799999999999
1604278800,1.0298999999999996
1606784400,1.0008
1609722000,0.6902000000000008
1612141200,0.7216999999999985
1614560400,0.7640999999999991
1617235200,0.8945999999999987
1620000000,0.6328999999999994
1622408400,1.3109999999999982
1625097600,1.2276999999999987
1627862400,1.140699999999999
1630454400,1.1272999999999982
1633046400,1.5618999999999996
1635724800,1.4202000000000012
1638320400,1.6059999999999999
1641171600,1.4410000000000007
1643677200,1.4283000000000001
1646096400,1.7958999999999996
1648771200,1.922900000000002
1651449600,0.8643000000000036
1654041600,1.4580000000000002
1656633600,1.7446000000000002
1659312000,2.33
1661990400,1.9900999999999982
1664755200,3.276299999999999
1667260800,2.4033999999999978
1669856400,2.1697000000000006
1672707600,2.1286999999999967
1675213200,2.090600000000002
1677632400,1.3008999999999986
1680480000,1.0039999999999978
1682899200,0.7393000000000001
1685577600,1.7948000000000004
1688342400,1.9911999999999992
1690848000,2.0732999999999997
1693526400,1.7776999999999994
1696204800,2.033199999999999
1698796800,1.649099999999999
1701392400,0.8117999999999981
1704205800,0.9422999999999995
1706749200,0.807999999999998
1709254800,0.7889000000000017
1711929600,0.8428999999999984
1714521600,0.980599999999999
1717372800,1.1578999999999997
1719792000,1.3756000000000004
1722470400,1.5070999999999994
1725321600,1.709299999999999
1727740800,1.609399999999999
1730419200,1.1181999999999999
1733101200,1.3063999999999982
1735828200,1.2763000000000009